LayerName,Date&Time,Broadcast,Downlink,Uplink,WLAN,TDD,Total,Total (RMS),GPS Lat,GPS Lon,GPS Altitude,GPS HDOP,GPS# Satellites,GPS Speed,Marker
G M Central Park_agg,2024-09-27 10:35:54,0.1281917314026143,0.2869821945696283,0.0160990682960226,0.01281717597600969,0.03559213396243614,0.3169892111728726,0.3211,40.77366666666666,-73.97059,31.2,0.93,10,4.99,
G M Central Park_agg,2024-09-27 10:36:01,0.104730702279704,0.2991850597874165,0.0233137298603205,0.01273381325448116,0.02725600851188596,0.3192628854095008,0.322,40.77368,-73.97068666666667,32.4,0.93,10,3.83,
G M Central Park_agg,2024-09-27 10:36:08,0.09984668246867294,0.3095375583027042,0.01530065358081151,0.02079903843931252,0.02766730922948598,0.3274370931950136,0.3346,40.77370833333333,-73.97077833333333,34.1,0.93,10,4.11,
G M Central Park_agg,2024-09-27 10:36:15,0.1306988523285496,0.1831244112618522,0.01425482374496437,0.02493892539785948,0.03762127057928799,0.2299070464339882,0.232,40.77373,-73.970895,34.6,0.86,11,4.47,
G M Central Park_agg,2024-09-27 10:36:22,0.1142233776422322,0.2508644653991474,0.0189478230939599,0.02036172880675901,0.03663017881474236,0.2794554526217014,0.2837,40.77376333333333,-73.971015,33.5,0.87,11,4.63,
G M Central Park_agg,2024-09-27 10:36:29,0.09607491868328591,0.2021752457646583,0.05190597268137839,0.01946663812783295,0.03486703314020279,0.2332254488686859,0.2352,40.773805,-73.97112333333334,33.8,0.86,11,4.57,
G M Central Park_agg,2024-09-27 10:36:36,0.1241109181337404,0.1921990114438677,0.01279023064686482,0.01082358535791168,0.02666402070206217,0.2309452099524907,0.2328,40.77383666666667,-73.971235,33.0,0.87,11,4.68,
G M Central Park_agg,2024-09-27 10:36:43,0.1390870590673338,0.1629460033262553,0.03490429772964928,0.009719567891629751,0.03199546842913852,0.2196203542479613,0.2208,40.77385333333334,-73.97135166666666,31.0,0.86,11,4.21,
G M Central Park_agg,2024-09-27 10:36:50,0.1057558036232528,0.3144497416122328,0.01987636787745689,0.00693685807840985,0.0432249927703869,0.3352230898968626,0.3376,40.77386333333333,-73.97145666666667,29.2,0.86,11,4.39,
G M Central Park_agg,2024-09-27 10:36:57,0.1511080077295707,0.2293800122068181,0.01935691091057661,0.01426709500914605,0.04103949317425838,0.2787674658205294,0.2798,40.77388833333333,-73.97157,28.1,0.87,11,4.31,
G M Central Park_agg,2024-09-27 10:37:04,0.1133777755999826,0.278137142431571,0.01574801574802362,0.01250399936020472,0.04408446438372593,0.3042409900062778,0.3055,40.773905,-73.97171166666666,26.4,0.86,11,4.47,
G M Central Park_agg,2024-09-27 10:37:11,0.1693879275509326,0.8402896345903595,0.0268873576239838,0.007410802925459562,0.03247214190656354,0.8582605839720248,0.8608,40.77391333333333,-73.97178333333333,26.0,0.86,11,3.75,
G M Central Park_agg,2024-09-27 10:37:18,0.1704768312704105,0.7183799342966087,0.01610186324622092,0.009125239722878518,0.05247742371725198,0.7404245403820708,0.7416,40.77389166666666,-73.97187833333334,26.3,0.86,11,4.23,
G M Central Park_agg,2024-09-27 10:37:25,0.2131364351770949,0.5732791553859254,0.01521249486441984,0.008044252606675155,0.04012978943378596,0.6131742492962337,0.6145,40.773905,-73.97200833333333,26.9,0.86,11,4.25,
G M Central Park_agg,2024-09-27 10:37:32,0.1427000350385381,0.5186437312838169,0.01660060239870831,0.01018381068166529,0.08157916400650352,0.544416265370534,0.5451,40.77387833333334,-73.97206666666666,29.6,0.86,11,3.61,
G M Central Park_agg,2024-09-27 10:37:39,0.3262922616305817,0.4899934999568872,0.0201357890334598,0.008364209466530595,0.04235197752171674,0.5906177867284389,0.5917,40.77387833333334,-73.97212833333333,34.6,0.87,11,3.08,
G M Central Park_agg,2024-09-27 10:37:46,0.1862266092694597,0.7690544389053352,0.01870187156409753,0.007572978278062074,0.05287910740547726,0.7933022059719744,0.7941,40.77386666666666,-73.97225833333333,37.9,0.86,11,3.97,
G M Central Park_agg,2024-09-27 10:37:53,0.1693932407152068,0.4563015012028779,0.02807489982172688,0.009719567891629751,0.04220154025625131,0.4894576284010698,0.4917,40.77388166666667,-73.97245666666667,37.5,0.87,11,4.28,
G M Central Park_agg,2024-09-27 10:38:00,0.1619212462896701,0.3118138386922556,0.01677378907700941,0.01058111525312904,0.0455332845290124,0.3548421620946417,0.3573,40.77387,-73.97254333333333,40.5,0.87,11,3.28,
G M Central Park_agg,2024-09-27 10:38:07,0.1782909420021107,0.3957580700377442,0.02402477887515304,0.01123387733598689,0.04216740447312355,0.4369137100160623,0.4387,40.77386,-73.972625,42.1,0.86,11,3.26,
G M Central Park_agg,2024-09-27 10:38:14,0.1761415907728779,0.4527142586665456,0.01972384343884325,0.007572978278062074,0.0493502786213006,0.4887308973248977,0.4935,40.77387,-73.97277333333334,40.1,1.0,10,4.02,
G M Central Park_agg,2024-09-27 10:38:21,0.2200140904578614,0.2776382898665096,0.03821884351991828,0.01353070582046628,0.126557417799195,0.3783513710824897,0.3829,40.773905,-73.972845,37.4,0.95,10,4.38,
G M Central Park_agg,2024-09-27 10:38:28,0.1931887419080108,0.2907356875239089,0.03875448361157712,0.01050095233776442,0.04410170064748071,0.354127477047461,0.3563,40.77396,-73.97294833333333,32.6,0.87,10,4.25,
G M Central Park_agg,2024-09-27 10:38:35,0.1709138671963162,0.1766520591445229,0.02992724511210479,0.01285106999436234,0.04265126023929422,0.2515897851662504,0.2547,40.77402,-73.97304333333334,30.4,0.87,11,4.41,
G M Central Park_agg,2024-09-27 10:38:42,0.1990478083275473,0.3714068658493,0.02675200927033332,0.02155829306786601,0.03523691246406246,0.4242465792437221,0.4318,40.77409833333333,-73.97318,27.5,0.87,11,4.77,
G M Central Park_agg,2024-09-27 10:38:49,0.206902295782333,0.4115879249929473,0.03198218253965792,0.01241772926102031,0.04218814999499267,0.4638642904988481,0.4715,40.77416833333334,-73.97329166666667,24.5,0.86,11,5.01,
G M Central Park_agg,2024-09-27 10:38:56,0.1435070033134272,0.4629532913804588,0.03360342244474512,0.0738606796611025,0.03738823344315696,0.4928513771919479,0.5012,40.77423666666667,-73.97338,23.2,0.87,11,5.39,
G M Central Park_agg,2024-09-27 10:39:03,0.2056060067215936,0.320202435968248,0.03187444117157193,0.007685701009016679,0.02547331937537784,0.3827889366217364,0.4016,40.77431,-73.97345333333334,23.1,0.87,11,5.1,
G M Central Park_agg,2024-09-27 10:39:10,0.1658625635880502,0.4291990796821447,0.04938603041346814,0.01554670383071601,0.03038947186115613,0.4640328005647874,0.4813,40.77434666666667,-73.97349666666666,23.5,0.87,11,4.65,
G M Central Park_agg,2024-09-27 10:39:17,0.1589288205455511,0.3914397271611557,0.07451644113885204,0.01267714478894992,0.03730576362976638,0.430799907149479,0.4736,40.77439333333334,-73.97355666666667,22.8,0.87,11,4.11,
G M Central Park_agg,2024-09-27 10:39:24,0.1508872426681593,0.5461537970205829,0.2239211691645075,0.007307530362578044,0.03523691246406246,0.6103168521350198,0.7172,40.77447,-73.97367333333334,23.0,0.87,11,4.99,
G M Central Park_agg,2024-09-27 10:39:31,0.1774375101268049,0.5732079291147323,0.1512994051541512,0.007160307255977219,0.05372708813996902,0.6211930295809827,0.6729,40.77452666666667,-73.97377166666666,22.1,0.87,11,4.57,
G M Central Park_agg,2024-09-27 10:39:38,0.1303351065523023,0.5508573590322634,0.096175828564146,0.01090504470417247,0.03106638054231615,0.5751216393077204,0.6147,40.77457666666667,-73.97385166666666,24.7,0.87,11,3.9,
G M Central Park_agg,2024-09-27 10:39:45,0.1288599627502662,0.3083604546630453,0.09783838714942107,0.01850594499073202,0.01754337481786215,0.3491613523859707,0.3715,40.774615,-73.97393,29.0,0.87,11,4,
G M Central Park_agg,2024-09-27 10:39:52,0.1558619581552856,0.3763259092860868,0.07929003720518739,0.02522439295602573,0.0350695024201941,0.4172136023669408,0.4702,40.77463166666666,-73.97401,32.9,0.87,11,3.67,
G M Central Park_agg,2024-09-27 10:39:59,0.235957008796094,0.3405413190789041,0.05409611816017856,0.057185837407526,0.02855731079776246,0.4226774538581396,0.4403,40.77469666666666,-73.974105,35.6,0.87,11,4.29,
G M Central Park_agg,2024-09-27 10:40:06,0.1828386720581836,0.4291201696494818,0.03672056644443274,0.01892828571212934,0.02332745163964552,0.4688549349212395,0.4745,40.77476333333333,-73.97421166666666,36.8,0.87,11,4.22,
G M Central Park_agg,2024-09-27 10:40:13,0.1346314970577093,0.2232196675922621,0.04036830439837671,0.01464889074298802,0.03175799112034638,0.2660928785217673,0.2727,40.77482833333333,-73.9743,36.3,0.87,11,4.68,
G M Central Park_agg,2024-09-27 10:40:20,0.151414827543408,0.1793839736431323,0.04073966126516027,0.01647998786407319,0.03618521797640579,0.2415486286444202,0.2539,40.774885,-73.97437,34.6,0.87,11,4.97,
G M Central Park_agg,2024-09-27 10:40:27,0.1472587858159913,0.1710760649535756,0.04580065501715014,0.01747569741097618,0.03473571648893974,0.2335847597768314,0.2434,40.77495,-73.97444333333334,35.0,0.87,11,4.52,
G M Central Park_agg,2024-09-27 10:40:34,0.153021501757106,0.2264455563706208,0.03942854296065225,0.008981647955692765,0.03094317372216366,0.2780034712013503,0.2934,40.77495833333333,-73.97455833333333,33.3,0.92,10,3.98,
G M Central Park_agg,2024-09-27 10:40:40,0.1235376056105994,0.148180126872668,0.0320845757335203,0.006581793068761734,0.03412433149528354,0.1986355960043417,0.2043,40.77494,-73.97465166666667,33.2,0.87,11,4.09,
G M Central Park_agg,2024-09-27 10:40:47,0.1101442236342878,0.1191941693204831,0.02872855722099528,0.01444679895340141,0.0318862039132914,0.1684926407888488,0.178,40.77492833333334,-73.97477666666667,34.0,0.87,11,5.35,
G M Central Park_agg,2024-09-27 10:40:54,0.1112499438202105,0.1629363986345592,0.02704884470730682,0.008364209466530595,0.04825774549230413,0.205073718452658,0.2122,40.77492666666667,-73.97486166666667,36.0,0.87,11,4.9,
G M Central Park_agg,2024-09-27 10:41:01,0.1472955192801193,0.3674399406705809,0.05926280452357954,0.007861297602813419,0.0372268720147154,0.4020793454033665,0.4143,40.77493833333333,-73.97494333333333,37.2,0.87,11,4.45,
G M Central Park_agg,2024-09-27 10:41:08,0.1124726633453658,0.3492199020674509,0.06934406968155245,0.009568176419778222,0.02381428142942802,0.3742618201206205,0.3977,40.77498,-73.975055,37.4,0.87,11,4.34,
G M Central Park_agg,2024-09-27 10:41:15,0.1044602795324615,0.3108748301165599,0.0499917993274897,0.01276401190848708,0.02855731079776246,0.3332157409247049,0.3462,40.77503333333333,-73.97516333333333,36.3,0.87,11,5.2,
G M Central Park_agg,2024-09-27 10:41:22,0.1042435609522238,0.3249524580611755,0.08032577419483736,0.01010544407732782,0.02930733696534027,0.3519575116402547,0.3761,40.77511,-73.97526666666667,31.8,0.93,10,5.26,
G M Central Park_agg,2024-09-27 10:41:29,0.1160535221352631,0.8683295802861952,0.0972682373645169,0.006743144666993287,0.03323176191537246,0.8820859425248772,0.9067,40.77520666666667,-73.97532166666667,30.8,0.87,11,5.17,
G M Central Park_agg,2024-09-27 10:41:36,0.1291347745574367,0.2817519121496782,0.1175745720808713,0.006581793068761734,0.04375191424383624,0.3344267632830842,0.387,40.77529333333333,-73.97532833333334,31.7,0.87,11,4.69,
G M Central Park_agg,2024-09-27 10:41:43,0.1384373865688023,0.2130794687434714,0.04290571057563317,0.006581793068761734,0.04629816411046987,0.261907445484087,0.2774,40.77536333333333,-73.9753,31.1,0.87,11,4.74,
G M Central Park_agg,2024-09-27 10:41:50,0.1384328357002052,0.1729551965105414,0.07510039946631442,0.008364209466530595,0.05348326841171919,0.2400992294864772,0.2733,40.77544,-73.97534666666667,30.6,0.87,11,3.64,
G M Central Park_agg,2024-09-27 10:41:57,0.1582839852922588,0.364744431074691,0.06013493161216698,0.01443433406846329,0.08800392036722,0.4118999514445222,0.4263,40.77553,-73.97535166666667,29.6,0.87,11,3.76,
G M Central Park_agg,2024-09-27 10:42:04,0.1487791316011758,0.2037574783903648,0.0460646285125583,0.02782301205836636,0.08339106666783919,0.2711134080048421,0.2954,40.77562833333333,-73.975305,29.2,0.87,11,4.67,
G M Central Park_agg,2024-09-27 10:42:11,0.144682272583755,0.2388919002394179,0.06964991026555598,0.0409621776764859,0.6133442018964556,0.6787653644669858,0.6855,40.77570666666666,-73.97522333333333,29.1,0.87,11,4.31,
G M Central Park_agg,2024-09-27 10:42:18,0.1162552364412029,0.1911142851803601,0.03511239097526683,0.02623509100422563,0.12083455631565,0.2579963178031811,0.2652,40.775775,-73.97522166666667,30.0,0.87,11,2.85,
G M Central Park_agg,2024-09-27 10:42:25,0.1043335995736752,0.2985123448033599,0.06777189683047097,0.01535284989830878,0.3580998882993403,0.4827622499740427,0.4877,40.77583833333333,-73.97522833333333,30.1,0.87,11,3.37,
G M Central Park_agg,2024-09-27 10:42:32,0.1503470651525995,0.3309090509490485,0.03215664783524552,0.01536554587380481,0.08261501074260053,0.374433478738213,0.3806,40.77592166666667,-73.97523166666667,30.4,0.87,11,3.56,
G M Central Park_agg,2024-09-27 10:42:39,0.1264442169496098,0.4724386838522011,0.02459918697843488,0.03779920634087441,0.09058123425964121,0.4994249793512534,0.5234,40.77599,-73.97526,30.5,0.87,11,3.27,
G M Central Park_agg,2024-09-27 10:42:46,0.115587153265404,0.8973712665335346,0.04459181539251345,0.02453161225847173,0.5842502631578355,1.078227332244922,1.0887,40.77608333333333,-73.97528666666666,31.3,0.87,11,2.47,
G M Central Park_agg,2024-09-27 10:42:53,0.1126335651571058,0.4429109165509471,0.02185520532962342,0.01809640848345328,0.09096867592748614,0.4668370486583084,0.48,40.77613666666667,-73.97534166666667,35.1,0.87,11,2.59,
G M Central Park_agg,2024-09-27 10:43:00,0.1038036126538956,2.177600576322481,0.03394701754204631,0.01303648725692623,0.07868138280432035,2.181795721418484,2.1868,40.77615666666667,-73.97542,40.7,0.87,11,4.73,
G M Central Park_agg,2024-09-27 10:43:07,0.1029527561554328,0.5424575190740746,0.04450337065886134,0.0196058664689934,0.1360689163622611,0.5707355955256338,0.5734,40.776135,-73.97551666666666,42.6,0.93,10,4.95,
G M Central Park_agg,2024-09-27 10:43:14,0.1006014910426282,0.5100170977526146,0.0421206600138222,0.02937124444077915,0.3540922902295389,0.6310754867684213,0.6397,40.776175,-73.97561,44.5,0.92,11,3.29,
G M Central Park_agg,2024-09-27 10:43:21,0.07401614688701379,0.1639935669469995,0.01916950703591514,0.01390934937371263,0.04375122855417891,0.1866745563808845,0.1914,40.77609166666667,-73.97561833333333,46.0,0.85,12,3.62,
G M Central Park_agg,2024-09-27 10:43:28,0.1163056748400524,0.2611779852897254,0.0304381339769704,0.01344767637921139,0.0789151443006981,0.298455809124232,0.303,40.77597166666666,-73.9756,46.3,0.85,12,4.67,
G M Central Park_agg,2024-09-27 10:43:35,0.1233365720295485,0.2413826008642711,0.03221288562050907,0.01674962686151545,0.0397280757147889,0.2763584809626801,0.2842,40.77582833333334,-73.97561666666667,45.6,0.85,12,4.28,
G M Central Park_agg,2024-09-27 10:43:42,0.1058031663042274,0.2135041919963165,0.02823650119968832,0.007572978278062074,0.04394553447166163,0.2440578005309399,0.2513,40.77579166666666,-73.975725,43.5,0.85,12,3.63,
G M Central Park_agg,2024-09-27 10:43:49,0.113241114441708,0.2479933668467768,0.05687934598780123,0.01504260615717901,0.04908757480259134,0.2831879058152025,0.2992,40.77576833333333,-73.97581666666666,44.8,1.05,10,3.32,
G M Central Park_agg,2024-09-27 10:43:56,0.1408511980779716,0.2763932162698644,0.04170119902352928,0.09660305378195864,0.05410064694622421,0.3320094727564261,0.3476,40.77571666666667,-73.97587333333334,48.5,0.85,12,2.72,
G M Central Park_agg,2024-09-27 10:44:03,0.100694041531761,0.2751976380712596,0.03722902093797257,0.01806073088222068,0.04137934267240117,0.2988268227586005,0.3068,40.775635,-73.975905,50.6,0.92,11,3.67,
G M Central Park_agg,2024-09-27 10:44:10,0.1281575202631512,0.3279154769144024,0.05245073879365286,0.01846699759029604,0.0916349278386795,0.3680244285370195,0.3924,40.77560166666667,-73.975905,53.4,0.92,11,2.44,
G M Central Park_agg,2024-09-27 10:44:17,0.1466306584585911,0.536230584730114,0.1147220990045074,0.01241772926102031,0.05165771965543969,0.5701119802284459,0.5848,40.77556166666667,-73.97588666666667,58.1,0.85,12,2.09,
G M Central Park_agg,2024-09-27 10:44:24,0.1217017666264545,0.2703502173108059,0.03370222544580698,0.008044252606675155,0.03428527380669433,0.3004606297004651,0.3099,40.77546166666666,-73.975845,60.0,0.85,12,3.25,
G M Central Park_agg,2024-09-27 10:44:31,0.1000289458107002,0.2596254802595462,0.03668064884922294,0.01325103769521467,0.03293766840564159,0.2828729927016717,0.2932,40.77538,-73.97578666666666,58.6,0.91,11,3.04,
G M Central Park_agg,2024-09-27 10:44:38,0.113563814659424,0.1810997791274192,0.03738756477761022,0.009493155429044655,0.03175799112034638,0.2195230967347172,0.2261,40.77523,-73.97572666666667,55.4,0.85,12,3.94,
G M Central Park_agg,2024-09-27 10:44:45,0.09788513676753995,0.1860689388371955,0.04398386067638901,0.006581793068761734,0.03217094962850801,0.2172924757095837,0.2327,40.77511666666667,-73.97569666666666,52.4,0.92,11,2.15,
G M Central Park_agg,2024-09-27 10:44:52,0.09122143388480582,0.3101440310565399,0.08148490657784421,0.006743144666993287,0.03119038313326722,0.334916064111592,0.3597,40.77498166666667,-73.97559333333334,48.2,0.85,12,3.47,
G M Central Park_agg,2024-09-27 10:44:59,0.08456175258354098,0.3729785248509624,0.08336923893139483,0.0099498743710662,0.03063870101685122,0.3927490674718397,0.4282,40.774875,-73.975605,42.1,0.85,12,4.45,
G M Central Park_agg,2024-09-27 10:45:06,0.0724932410642537,0.5901197759777247,0.1934608487524026,0.007410802925459562,0.03163052323310508,0.6260823667857128,0.7244,40.77481333333333,-73.975655,39.2,0.86,11,4.47,
G M Central Park_agg,2024-09-27 10:45:13,0.08026524777261951,0.581979887968648,0.1996878063377932,0.01250399936020472,0.03119038313326722,0.6214076842138337,0.7265,40.77472,-73.97567,39.4,0.93,10,3.74,
G M Central Park_agg,2024-09-27 10:45:20,0.07653633124209704,0.5347594225443811,0.1026173474613333,0.01018381068166529,0.01993790360093056,0.5503244497566865,0.5888,40.774615,-73.97568,41.0,0.93,10,4.08,
G M Central Park_agg,2024-09-27 10:45:27,0.08821655173492103,0.4637108042735256,0.1111063454533538,0.009643650760992956,0.02908814191384523,0.4858946490752905,0.5268,40.77455333333333,-73.97572833333334,43.5,0.93,10,2.93,
G M Central Park_agg,2024-09-27 10:45:34,0.08731380188721596,0.5747047763852324,0.0690778546279486,0.009197825830053536,0.02958665239597072,0.586209007095592,0.6193,40.77451166666667,-73.97582,45.0,0.86,11,3.57,
G M Central Park_agg,2024-09-27 10:45:41,0.0748447058915993,0.7468925491662104,0.05177760133494019,0.0119046209515465,0.02881961137836525,0.7530626932732765,0.7666,40.77448333333334,-73.97588,46.1,0.86,11,2.21,
G M Central Park_agg,2024-09-27 10:45:48,0.07269174643657972,0.3930310293093918,0.05440468729806284,0.01302574374076198,0.03342379391990083,0.4049742831341266,0.4278,40.77439666666667,-73.97596166666666,46.4,0.94,10,3.45,
G M Central Park_agg,2024-09-27 10:45:55,0.07585532281916674,0.3397354117545005,0.04086661228925147,0.00693685807840985,0.02041984329028996,0.3511543108093649,0.3629,40.77427666666667,-73.97598333333333,47.9,0.86,11,4.92,
G M Central Park_agg,2024-09-27 10:46:02,0.08399809521649881,0.7249554469069117,0.02132604042010612,0.009568176419778222,0.01537010084547268,0.7303414749279962,0.7414,40.774195,-73.976045,48.8,0.86,11,4.55,
G M Central Park_agg,2024-09-27 10:46:09,0.06246567057192294,0.5342533762176894,0.01839646705212716,0.006581793068761734,0.02743592535344853,0.5389462960258653,0.5498,40.774125,-73.97607333333333,49.9,0.86,11,3.71,
G M Central Park_agg,2024-09-27 10:46:16,0.05749486933631557,0.324870343367935,0.02446201136456281,0.01297035080481634,0.03299696955782454,0.3327188302455995,0.3384,40.77404833333333,-73.97614166666666,48.2,0.92,11,4.12,
G M Central Park_agg,2024-09-27 10:46:23,0.0844948519141847,0.209131896180377,0.02551528953392456,0.007410802925459562,0.03772996156902363,0.2302282128671463,0.2358,40.77392666666667,-73.97620166666667,46.2,0.91,11,4.37,
G M Central Park_agg,2024-09-27 10:46:30,0.0723048407784707,0.5224133038122211,0.03617844662226392,0.01521808135081423,0.03952265173289869,0.5303264654908331,0.5392,40.773885,-73.97624666666667,46.4,0.9,11,3.59,
G M Central Park_agg,2024-09-27 10:46:37,0.07961708359391219,0.2388207486798415,0.0254267575597047,0.01241772926102031,0.05052217334992627,0.2583165499924464,0.267,40.77381833333333,-73.97628,47.2,0.83,12,3.15,
G M Central Park_agg,2024-09-27 10:46:44,0.1022002935416528,0.1969124932552529,0.03596776334441718,0.006581793068761734,0.03914115481178347,0.2282289639813493,0.2335,40.77377166666667,-73.97637833333333,46.1,0.91,11,3.24,
G M Central Park_agg,2024-09-27 10:46:51,0.1003914338975194,0.2504152351595246,0.02742644709035423,0.007410802925459562,0.05126051111723331,0.2760815097032034,0.2831,40.77366666666666,-73.9764,47.0,0.83,11,3.19,
G M Central Park_agg,2024-09-27 10:46:58,0.09559199757301864,0.2697947367907684,0.03502613310087199,0.0175883484159258,0.0562996447590924,0.2943346055087644,0.3021,40.77357166666667,-73.97642833333333,47.5,0.83,12,4.03,
G M Central Park_agg,2024-09-27 10:47:05,0.09003199431313293,0.2537270580761933,0.0444144120753613,0.0168934898703613,0.058927497825718,0.2796670520458211,0.3001,40.77350166666667,-73.97649333333334,46.1,0.83,12,4.25,
G M Central Park_agg,2024-09-27 10:47:12,0.1004511821732328,0.3842874184773683,0.07995523747697833,0.01711549006017648,0.08593933907123094,0.4145342084798307,0.451,40.773375,-73.97653333333334,46.3,0.83,12,3.94,
G M Central Park_agg,2024-09-27 10:47:19,0.1001363071018699,0.2456270343427205,0.03948974550437113,0.01629570495560103,0.08530550978688305,0.2818899430628912,0.3001,40.77324333333333,-73.97660166666667,47.3,0.83,12,4.3,
G M Central Park_agg,2024-09-27 10:47:26,0.0951678517147466,0.2410116594689975,0.06308811298493561,0.01273381325448116,0.064345784632717,0.2746382711859365,0.3012,40.77312166666667,-73.97662833333334,46.7,0.83,12,4.06,
G M Central Park_agg,2024-09-27 10:47:33,0.1092023809264249,0.548792747765493,0.1436507918530211,0.01691744661584601,0.07774303827353289,0.583150383691891,0.6158,40.77305166666667,-73.97663666666666,44.2,0.83,12,4.2,
G M Central Park_agg,2024-09-27 10:47:40,0.1137036938713954,0.424137124053059,0.2824274066021213,0.006581793068761734,0.06314578370722783,0.525943704211772,0.6476,40.77295833333334,-73.97668166666666,41.3,0.83,12,3.64,
G M Central Park_agg,2024-09-27 10:47:47,0.08922684573602274,0.7718491886372623,0.1956251517571296,0.01521808135081423,0.06376503744215947,0.8039150266041807,0.8504,40.77285,-73.97672,37.9,0.83,12,4.51,
G M Central Park_agg,2024-09-27 10:47:54,0.09086104775975237,0.6697595464045287,0.1823948738314758,0.006581793068761734,0.07746934877743585,0.7043765257303793,0.7589,40.77275833333334,-73.97678,36.4,0.83,12,4.74,
G M Central Park_agg,2024-09-27 10:48:01,0.07030163582734046,0.3673263126975795,0.1019428761611129,0.006743144666993287,0.07047900396572017,0.3940508215953873,0.4523,40.77268166666666,-73.97684,37.4,0.91,11,5.01,
G M Central Park_agg,2024-09-27 10:48:08,0.07845406299230143,0.2550585815062885,0.09720874446262537,0.006581793068761734,0.0622493373458706,0.2908225575845175,0.3245,40.77260833333333,-73.976895,38.3,1.07,10,5.27,
G M Central Park_agg,2024-09-27 10:48:15,0.07408589609365604,0.3180145751376814,0.1032137103295875,0.01353070582046628,0.0498,0.3463209205346972,0.3838,40.77257833333334,-73.976975,39.1,0.84,12,4.34,
G M Central Park_agg,2024-09-27 10:48:21,0.07233049149563411,0.2081468472016811,0.04103035461703932,0.01641340915227546,0.05466991860246364,0.2312974275689205,0.2433,40.77248833333334,-73.97702833333334,39.1,0.78,13,4.42,
G M Central Park_agg,2024-09-27 10:48:28,0.06724611512942588,0.3641348376631931,0.06815372330254599,0.009053176238205021,0.04138647121946978,0.3788877802199482,0.418,40.77240333333334,-73.977065,39.2,0.84,12,4.51,
G M Central Park_agg,2024-09-27 10:48:35,0.06753961800306543,0.3527833896316548,0.03972077542042703,0.03252230004166373,0.0521345374967497,0.3665667333515137,0.3721,40.77230333333333,-73.977115,37.3,0.84,12,4.72,
G M Central Park_agg,2024-09-27 10:48:42,0.07723956240166047,0.6750339028522938,0.04905986139401537,0.0128763348822559,0.04537311979575572,0.6828382751428042,0.687,40.77222333333334,-73.977165,36.5,0.84,13,4.56,
G M Central Park_agg,2024-09-27 10:48:49,0.09535612198490456,0.7762605297192431,0.0296108088373148,0.02983588443468704,0.07072262721364359,0.7864107514524459,0.7897,40.77214,-73.97720333333334,35.7,0.78,13,4.94,
G M Central Park_agg,2024-09-27 10:48:56,0.07918806728289307,0.8375668988206256,0.03517186375499598,0.03309063311573232,0.1577369962944648,0.8573226172217788,0.8612,40.77205,-73.97725666666666,34.8,0.84,12,4.96,
G M Central Park_agg,2024-09-27 10:49:03,0.09247567247660328,0.4241243921304221,0.08108156387243651,0.0176946319543527,0.09243278639097709,0.4515134438751518,0.4773,40.77198833333333,-73.97725833333334,33.5,0.78,13,3.89,
G M Central Park_agg,2024-09-27 10:49:10,0.1111465698975906,0.8913039268397733,0.04938501797104057,0.01332779051456017,0.08380059665658712,0.9035570264239002,0.9066,40.771885,-73.97731666666667,33.0,0.84,12,4.16,
G M Central Park_agg,2024-09-27 10:49:17,0.09054954444943387,0.4176704083365256,0.03101015962551628,0.01763122230589813,0.07075938100351076,0.434657531856978,0.4394,40.77178,-73.97738333333334,33.1,0.84,12,5.08,
G M Central Park_agg,2024-09-27 10:49:24,0.09187524149628125,0.6281861268764218,0.04875079486531476,0.02040294096447862,0.05960436225646576,0.6398472239527181,0.6487,40.77169166666667,-73.97745333333333,33.1,0.84,12,4.9,
G M Central Park_agg,2024-09-27 10:49:31,0.09085565474971824,0.6764840426795002,0.04285043757069466,0.01422778970887608,0.06717119918536515,0.6873397776936817,0.6991,40.771645,-73.97752833333334,33.6,0.78,13,4.31,
G M Central Park_agg,2024-09-27 10:49:38,0.08608826865491025,1.092479606216976,0.0334179592434966,0.01647998786407319,0.07197617661421034,1.098859317656269,1.1019,40.77163166666666,-73.97759666666667,32.7,0.78,13,3.96,
G M Central Park_agg,2024-09-27 10:49:45,0.08432401793083628,0.5111367331742066,0.04077278504100499,0.01390934937371263,0.1308127287384527,0.5360402596820502,0.5437,40.771575,-73.977645,32.2,0.78,13,3.43,
G M Central Park_agg,2024-09-27 10:49:52,0.08642835182970922,0.3919839409975873,0.04402397074322124,0.01448723576117956,0.1094185541852934,0.4186187764541861,0.4252,40.77150833333334,-73.97777,32.4,0.84,12,4.17,
G M Central Park_agg,2024-09-27 10:49:59,0.07898518848493051,0.360045872077434,0.03721988715727118,0.01273381325448116,0.1134389262995732,0.3876693823349992,0.4006,40.77144833333333,-73.97783666666666,34.6,0.84,12,4.78,
G M Central Park_agg,2024-09-27 10:50:06,0.08804601069895217,0.7475400056184284,0.07645632740329607,0.1071547012501085,0.4124726293949696,0.8683487375473062,0.9024,40.77140666666666,-73.97790333333333,37.4,0.78,13,3.96,
G M Central Park_agg,2024-09-27 10:50:13,0.08919181576804006,2.124152367416236,0.1306212463575509,0.02716063327685863,0.2120326389969243,2.140732563866865,2.176,40.77135333333333,-73.978015,36.8,0.84,12,4.17,
